Date,Price,Open,High,Low,Volume,Chg
Feb 23-2017,51499.05,49900.00,51700.00,49714.75,22060.0,3.48
Feb 22-2017,49767.85,50399.95,50600.00,49577.00,13000.0,-0.85
Feb 21-2017,50195.40,50451.00,50679.35,50100.00,4080.0,-0.44
Feb 20-2017,50414.75,50100.00,50595.00,49950.00,4350.0,0.62
Feb 17-2017,50102.20,50780.00,50900.00,50001.05,10380.0,-0.86
Feb 16-2017,50538.05,50180.00,50858.00,49600.00,16210.0,1.08
Feb 15-2017,49997.15,50200.05,50582.00,49935.60,8010.0,-0.39
Feb 14-2017,50195.20,51020.00,51630.55,50010.00,5870.0,-1.24
Feb 13-2017,50827.25,51551.15,51680.30,50660.05,5750.0,-1.25
Feb 10-2017,51472.35,51850.00,51879.30,51310.00,4380.0,-0.41
Feb 09-2017,51685.70,51750.00,51985.00,51250.00,7390.0,0.16
Feb 08-2017,51604.45,50666.00,51799.95,50350.00,13390.0,2.32
Feb 07-2017,50434.75,50690.00,51040.00,49759.65,21900.0,0.39
Feb 06-2017,50240.05,51684.80,51684.80,50097.30,17660.0,-1.60
Feb 03-2017,51059.45,51681.80,52654.15,50050.15,39220.0,-1.03
Feb 02-2017,51590.90,52600.00,52740.00,51351.00,10660.0,-1.89
Feb 01-2017,52585.10,51401.00,52840.00,51401.00,11730.0,1.79
Jan 31-2017,51659.50,51998.00,52140.00,51000.00,12640.0,-0.52
Jan 30-2017,51929.90,53440.00,53440.00,51801.15,12040.0,-2.64
Jan 27-2017,53339.20,53080.00,53633.00,53080.00,6480.0,0.51
Jan 25-2017,53066.70,52699.00,53180.00,52000.00,8560.0,1.14
Jan 24-2017,52466.40,52679.35,52879.95,52210.05,7490.0,0.22
Jan 23-2017,52351.70,51668.00,52840.00,51668.00,23690.0,1.32
Jan 20-2017,51668.90,51890.00,52549.95,51400.00,9800.0,-0.62
Jan 19-2017,51992.20,53000.00,53046.05,51814.50,13610.0,-1.91
Jan 18-2017,53006.90,53800.00,54100.00,52802.00,9950.0,-1.25
Jan 17-2017,53678.80,53050.00,54380.60,53050.00,15200.0,1.11
Jan 16-2017,53092.05,53299.00,53857.55,52559.85,13560.0,-0.50
Jan 13-2017,53359.60,55098.85,55298.95,52890.00,22090.0,-3.00
Jan 12-2017,55011.60,55530.10,55945.00,54625.05,18120.0,-0.70
Jan 11-2017,55400.00,53699.00,55554.45,53400.05,35020.0,4.48
Jan 10-2017,53025.05,51649.90,53666.00,49808.70,14460.0,3.26
Jan 09-2017,51349.15,51579.20,51797.00,50825.70,5350.0,-0.45
Jan 06-2017,51579.20,52000.00,52686.50,51125.00,14670.0,-0.25
Jan 05-2017,51710.65,50698.65,51990.00,50550.05,8440.0,2.63
Jan 04-2017,50386.10,50679.80,50769.75,50181.60,7050.0,-0.01
Jan 03-2017,50391.45,49388.90,50500.00,49101.25,9530.0,2.66
Jan 02-2017,49084.40,49000.00,49304.95,48799.75,8370.0,0.37
Dec 30-2016,48905.65,49100.00,49300.00,48500.00,7870.0,0.02
Dec 29-2016,48893.80,48350.00,48980.00,48350.00,9160.0,0.84
Dec 28-2016,48485.95,48998.95,49089.95,48356.45,5320.0,-0.43
Dec 27-2016,48692.95,48556.80,48840.00,47512.30,10690.0,0.77
Dec 26-2016,48319.45,48998.80,49005.05,48000.00,6620.0,-1.38
Dec 23-2016,48996.50,48370.00,49685.00,47968.15,10850.0,1.58
Dec 22-2016,48234.65,48797.70,49249.00,48055.20,9560.0,-1.27
Dec 21-2016,48855.15,50188.00,50188.00,48800.00,11400.0,-1.95
Dec 20-2016,49825.30,51434.00,51923.95,49680.00,12480.0,-3.37
Dec 19-2016,51561.55,52387.00,52387.00,51431.00,4270.0,-1.14
Dec 16-2016,52154.70,52920.00,52996.90,51980.30,13610.0,-0.87
Dec 15-2016,52613.40,53000.00,53270.00,52400.00,14180.0,-0.28
Dec 14-2016,52759.70,52216.00,52999.00,52216.00,7680.0,0.64
Dec 13-2016,52424.20,52549.00,53350.00,52320.00,11940.0,0.36
Dec 12-2016,52235.00,52701.00,52996.80,52001.00,8230.0,-1.51
Dec 09-2016,53033.50,51656.00,53448.00,51286.40,17820.0,3.14
Dec 08-2016,51416.55,50401.00,51669.00,50401.00,10470.0,2.53
Dec 07-2016,50147.80,50399.00,50705.30,49810.00,8160.0,-0.31
Dec 06-2016,50304.70,50639.00,51074.55,49861.05,13170.0,-0.33
Dec 05-2016,50469.30,48401.10,50722.30,48401.10,16300.0,3.33
Dec 02-2016,48841.60,48790.00,49340.00,48280.00,11380.0,-0.09
Dec 01-2016,48883.30,50799.95,50799.95,48684.50,15420.0,-2.04
Nov 30-2016,49900.10,50000.00,50595.20,49500.00,35740.0,1.59
Nov 29-2016,49118.95,47720.00,49498.00,47720.00,13810.0,3.25
Nov 28-2016,47574.05,47399.00,48460.00,47250.00,8310.0,0.64
Nov 25-2016,47270.50,47544.00,47775.20,47112.00,7610.0,0.12
Nov 24-2016,47214.75,47474.00,47877.00,46832.05,9050.0,-0.63
Nov 23-2016,47513.75,47490.00,48189.60,46560.00,14320.0,1.21
Nov 22-2016,46947.20,46860.00,47467.75,46451.00,16520.0,0.59
Nov 21-2016,46672.35,49109.00,49500.00,46501.00,13860.0,-4.91
Nov 18-2016,49080.50,49800.00,50078.50,48889.80,14110.0,-1.60
Nov 17-2016,49876.90,50712.00,51250.00,49501.20,11120.0,-1.33
Nov 16-2016,50548.45,51004.90,51700.00,50360.00,13310.0,0.88
Nov 15-2016,50108.30,52540.00,53050.00,49768.20,24840.0,-4.70
Nov 11-2016,52576.90,53149.10,53357.90,52010.40,15520.0,-1.75
Nov 10-2016,53515.45,52600.00,53940.00,52600.00,13830.0,2.59
Nov 09-2016,52166.55,48200.00,52824.00,47000.00,27060.0,0.23
Nov 08-2016,52046.70,51000.00,52400.00,50359.50,18330.0,2.35
Nov 07-2016,50851.95,50800.00,51000.00,50350.00,11680.0,1.34
Nov 04-2016,50179.70,50449.00,50899.00,49551.00,22880.0,-0.17
Nov 03-2016,50264.30,49300.00,50777.00,49132.90,19390.0,1.40
Nov 02-2016,49569.10,49500.00,50239.55,48857.10,22450.0,-1.05
Nov 01-2016,50095.45,48288.00,50443.00,48001.05,30010.0,4.80
Oct 30-2016,47799.80,48597.90,48597.90,47620.00,3700.0,-0.32
Oct 28-2016,47955.55,46402.00,48190.00,46402.00,24430.0,3.34
Oct 27-2016,46403.60,49800.00,50094.50,46199.95,37970.0,-6.52
Oct 26-2016,49638.55,50080.00,50771.00,49236.85,15490.0,-0.92
Oct 25-2016,50100.05,50059.00,50300.00,49710.00,9420.0,0.30
Oct 24-2016,49949.85,50603.00,50929.00,49801.00,8330.0,-0.97
Oct 21-2016,50438.25,50187.90,51100.00,49728.55,22620.0,1.34
Oct 20-2016,49770.05,50650.00,51502.05,49530.00,22520.0,-1.48
Oct 19-2016,50518.40,51625.00,51777.00,50380.00,23920.0,-2.15
Oct 18-2016,51627.60,50290.00,51777.00,48751.00,39430.0,3.52
Oct 17-2016,49873.05,52549.80,52600.00,49749.05,19870.0,-4.91
Oct 14-2016,52449.00,53310.00,53550.00,52201.00,14340.0,-1.73
Oct 13-2016,53371.30,53089.90,53740.00,52600.20,24540.0,0.64
Oct 10-2016,53034.00,53550.00,54087.15,52710.15,12550.0,-0.82
Oct 07-2016,53471.90,54530.00,54530.00,53065.00,18740.0,-0.78
Oct 06-2016,53892.80,54000.00,54650.00,53305.70,34560.0,0.37
Oct 05-2016,53693.80,51677.00,53899.00,51200.00,42290.0,4.82
Oct 04-2016,51226.85,52200.00,52499.00,50906.10,19590.0,-1.29
Oct 03-2016,51894.90,51810.00,52444.00,51251.45,25480.0,2.01
Sep 30-2016,50872.55,48750.00,51150.00,48750.00,33200.0,4.66
Sep 29-2016,48605.60,50300.00,51515.45,47860.30,76120.0,-2.31
Sep 28-2016,49753.35,46899.80,50190.00,46710.00,64710.0,6.85
Sep 27-2016,46562.40,45759.00,46917.85,45759.00,16890.0,1.85
Sep 26-2016,45715.45,45799.95,46349.00,45458.00,18110.0,-0.27
Sep 23-2016,45841.30,44800.00,46471.75,44114.00,38540.0,3.30
Sep 22-2016,44375.85,44449.00,44499.00,43835.50,15930.0,1.30
Sep 21-2016,43806.65,43450.00,44300.00,43406.90,21210.0,0.43
Sep 20-2016,43620.50,43350.00,43921.00,42900.00,33080.0,1.20
Sep 19-2016,43101.65,40555.00,43270.00,40520.05,35960.0,6.40
Sep 16-2016,40507.80,41350.00,41719.95,40200.00,18050.0,-1.50
Sep 15-2016,41124.00,40825.00,41874.70,40825.00,18370.0,0.99
Sep 14-2016,40722.85,39110.00,41000.00,39100.00,17910.0,4.15
Sep 12-2016,39100.20,39950.00,39950.00,38695.75,16130.0,-2.74
Sep 09-2016,40201.50,40000.00,40549.85,39826.80,13880.0,0.41
Sep 08-2016,40035.80,39880.00,40380.00,39627.10,9370.0,0.36
Sep 07-2016,39893.60,39889.90,40337.00,39550.00,16410.0,0.91
Sep 06-2016,39535.80,39000.00,39732.50,38903.00,14430.0,1.76
Sep 02-2016,38852.55,37390.00,39000.00,37235.00,21170.0,4.35
Sep 01-2016,37231.85,37750.00,37850.00,37099.50,5260.0,-0.53
Aug 31-2016,37431.80,37988.95,37988.95,37310.60,6960.0,-0.42
Aug 30-2016,37591.45,37390.00,38087.95,37288.25,13200.0,0.32
Aug 29-2016,37471.65,36400.00,37590.10,36400.00,15240.0,3.11
Aug 26-2016,36339.70,36500.00,36863.35,36212.00,8700.0,-0.33
Aug 25-2016,36458.85,36303.00,36800.00,36200.00,10210.0,0.44
Aug 24-2016,36300.30,35770.00,36490.00,35700.00,10760.0,1.56
Aug 23-2016,35744.25,35485.60,35849.95,35323.30,8440.0,0.73
Aug 22-2016,35485.60,36299.00,36299.90,35299.95,6810.0,-1.73
Aug 19-2016,36110.10,36553.00,36800.00,36012.00,5580.0,-1.21
Aug 18-2016,36553.95,36526.75,36827.95,36306.00,6250.0,0.08
Aug 17-2016,36525.05,36015.00,36907.50,36015.00,5050.0,1.10
Aug 16-2016,36126.30,36000.00,36490.50,36000.00,4490.0,-0.01
Aug 12-2016,36129.25,36210.00,36871.85,35999.70,7950.0,-1.45
Aug 11-2016,36660.75,36410.00,37300.00,36000.00,14510.0,-0.15
Aug 10-2016,36716.85,37000.00,37099.95,36001.05,9820.0,-0.50
Aug 09-2016,36902.45,37092.45,37250.00,36001.00,8280.0,-0.51
Aug 08-2016,37092.45,37340.00,37540.00,36921.45,8740.0,0.07
Aug 05-2016,37068.20,35325.50,37490.00,35325.50,28930.0,4.96
Aug 04-2016,35315.40,34935.00,35560.00,34550.05,8310.0,2.05
Aug 03-2016,34605.85,34001.00,34935.00,33760.00,10150.0,2.01
Aug 02-2016,33922.45,33751.00,34189.25,33750.95,9370.0,0.36
Aug 01-2016,33799.15,33960.00,34449.00,33650.00,9330.0,-0.13
Jul 29-2016,33844.15,34088.10,34088.10,33700.00,4270.0,-0.62
Jul 28-2016,34053.90,34250.00,34422.25,33900.00,3770.0,0.08
Jul 27-2016,34026.10,33990.00,34400.00,33738.95,4310.0,0.48
Jul 26-2016,33862.50,34898.90,34923.90,33628.00,4820.0,-2.32
Jul 25-2016,34668.05,34425.00,35084.10,34220.05,6170.0,1.51
Jul 22-2016,34153.60,34689.80,34689.80,34052.05,5260.0,-0.69
Jul 21-2016,34389.30,35317.55,35425.00,34111.00,5540.0,-2.63
Jul 20-2016,35317.55,35000.00,35374.80,34810.05,3790.0,1.40
Jul 19-2016,34829.50,34599.00,34940.00,34352.05,3660.0,0.67
Jul 18-2016,34599.15,34350.00,34700.00,34154.25,8120.0,1.10
Jul 15-2016,34221.85,34650.00,34828.00,34140.00,4000.0,-1.00
Jul 14-2016,34567.30,34510.00,34990.00,34092.50,5130.0,0.22
Jul 13-2016,34490.05,35370.00,35499.95,34300.00,7760.0,-2.12
Jul 12-2016,35238.25,35350.00,35680.00,35174.00,5400.0,-0.15
Jul 11-2016,35292.75,35502.70,35840.05,35190.90,4310.0,-0.28
Jul 08-2016,35391.10,35231.00,35470.00,35000.00,6310.0,0.45
Jul 07-2016,35231.25,34944.90,35400.00,34826.40,7610.0,1.40
Jul 05-2016,34746.20,35000.10,35199.90,34501.00,10170.0,-1.14
Jul 04-2016,35146.60,33699.00,35229.00,33699.00,15060.0,4.43
Jul 01-2016,33656.65,33077.65,33900.00,33050.00,7300.0,1.75
Jun 30-2016,33077.65,33740.00,33740.00,32850.95,15790.0,-1.32
Jun 29-2016,33519.20,33298.00,33673.55,32900.00,15100.0,1.75
Jun 28-2016,32941.90,32200.00,33150.00,31900.00,8770.0,3.36
Jun 27-2016,31870.95,31340.00,31977.95,31144.20,2860.0,1.77
Jun 24-2016,31317.25,31499.00,31500.00,30101.00,5840.0,-1.14
Jun 23-2016,31676.90,31740.00,31844.90,31500.00,4280.0,-0.13
Jun 22-2016,31718.75,31874.75,32150.95,31500.00,4150.0,-0.40
Jun 21-2016,31844.90,32378.00,32424.00,31702.00,3800.0,-1.25
Jun 20-2016,32246.95,31330.00,32350.00,31021.00,9130.0,2.92
Jun 17-2016,31332.25,31750.00,31848.00,31251.05,5240.0,-0.83
Jun 16-2016,31595.20,31750.00,31825.00,31517.00,5180.0,-0.22
Jun 15-2016,31663.65,31985.00,32200.00,31550.55,5610.0,-0.81
Jun 14-2016,31923.20,32000.00,32300.00,31890.00,3640.0,-0.19
Jun 13-2016,31982.65,32000.00,32192.95,31901.65,3870.0,-0.67
Jun 10-2016,32197.05,32550.00,32640.00,32085.00,4480.0,-1.07
Jun 09-2016,32546.45,32700.00,32799.95,32500.00,2260.0,-0.20
Jun 08-2016,32612.25,33319.90,33319.90,32523.00,5160.0,-1.22
Jun 07-2016,33013.50,33400.00,33456.70,32790.00,3400.0,-0.75
Jun 06-2016,33262.40,33500.00,33551.50,33150.00,1430.0,-0.49
Jun 03-2016,33427.65,33679.90,33679.90,33290.00,3980.0,0.01
Jun 02-2016,33425.60,33305.00,33593.00,33101.00,3930.0,0.25
Jun 01-2016,33341.95,33700.00,33879.00,33200.00,2860.0,-1.28
May 31-2016,33774.45,33575.85,33999.90,33301.10,5850.0,0.98
May 30-2016,33447.90,33719.00,33840.00,33222.10,2880.0,-0.28
May 27-2016,33542.20,32700.00,33725.00,32652.05,7920.0,3.04
May 26-2016,32553.05,32000.00,32888.00,31913.55,8840.0,1.84
May 25-2016,31965.40,31400.00,32070.00,31200.00,6200.0,2.57
May 24-2016,31164.45,31790.00,31850.00,31002.00,10560.0,-1.95
May 23-2016,31783.80,32205.00,32354.95,31720.00,5300.0,-0.69
May 20-2016,32005.80,32579.20,32699.00,31928.00,5330.0,-1.76
May 19-2016,32579.20,32800.00,32930.70,32400.00,4670.0,-0.90
May 18-2016,32874.40,32820.00,33100.00,32655.00,5230.0,0.20
May 17-2016,32810.20,33033.30,33229.95,32739.35,3290.0,-0.67
May 16-2016,33031.00,33000.00,33156.10,32610.00,5100.0,0.38
May 13-2016,32907.05,33297.00,33500.00,32850.00,3900.0,-1.17
May 12-2016,33297.40,32805.00,33390.00,32600.05,9340.0,1.37
May 11-2016,32848.15,33290.00,33296.55,32669.00,8080.0,-1.46
May 10-2016,33333.40,33787.00,33844.00,33215.00,7770.0,-1.05
May 09-2016,33687.10,33701.20,33989.95,33600.10,5050.0,-0.16
May 06-2016,33742.05,33880.00,33880.00,33400.00,3870.0,-0.28
May 05-2016,33835.90,33929.90,33972.15,33650.00,3700.0,0.36
May 04-2016,33715.05,33450.00,34095.60,33300.00,9250.0,0.84
May 03-2016,33434.90,34500.00,34944.35,33201.00,31800.0,-2.20
May 02-2016,34187.00,33755.00,34750.00,33750.00,8830.0,1.18
Apr 29-2016,33787.75,34350.00,34350.00,33555.45,10270.0,-0.95
Apr 28-2016,34113.10,34990.00,35135.00,34000.05,11110.0,-1.94
Apr 27-2016,34786.25,35721.00,35846.95,34630.00,8960.0,-2.62
Apr 26-2016,35721.05,35500.00,35944.00,35400.00,3050.0,0.89
Apr 25-2016,35404.90,35500.00,35809.20,35150.00,6140.0,-0.39
Apr 22-2016,35541.95,36000.00,36099.00,35414.05,5820.0,-1.31
Apr 21-2016,36012.80,36940.00,37018.95,35800.00,5220.0,-2.18
Apr 20-2016,36816.25,36850.00,37198.00,36700.00,4640.0,0.21
Apr 18-2016,36740.00,36300.00,36928.00,36141.00,4190.0,0.39
Apr 13-2016,36595.80,36974.00,37000.00,36301.00,11220.0,0.90
Apr 12-2016,36269.75,35870.00,36649.95,35870.00,9780.0,1.31
Apr 11-2016,35800.70,35500.10,35990.00,35136.90,4800.0,0.94
Apr 08-2016,35468.25,35707.45,36089.90,35313.80,5440.0,-0.90
Apr 07-2016,35791.05,36300.00,36532.00,35600.00,3570.0,-1.06
Apr 06-2016,36174.65,35799.90,36600.00,35799.90,5800.0,1.21
Apr 05-2016,35742.15,36800.00,37209.15,35502.00,7380.0,-2.99
Apr 04-2016,36844.65,37700.00,37700.00,36730.00,4160.0,-1.10
Apr 01-2016,37255.05,38249.95,38249.95,37110.10,5480.0,-2.72
Mar 31-2016,38296.75,38044.00,39000.00,37859.95,14030.0,1.01
Mar 30-2016,37912.00,36990.00,38200.10,36720.05,9670.0,2.70
Mar 29-2016,36915.50,36149.85,37110.05,35750.00,8080.0,2.09
Mar 28-2016,36159.80,35350.20,36425.00,35230.10,8610.0,2.32
Mar 23-2016,35340.45,34810.00,35543.95,34600.00,8470.0,1.52
Mar 22-2016,34810.10,34654.00,35298.95,34450.00,6170.0,0.18
Mar 21-2016,34747.35,34799.00,35030.05,34501.25,4300.0,0.09
Mar 18-2016,34716.90,33900.00,34799.00,33900.00,7990.0,2.30
Mar 17-2016,33936.75,33990.00,34100.05,33500.00,4820.0,1.44
Mar 16-2016,33454.35,34300.00,34360.00,33351.10,7150.0,-2.63
Mar 15-2016,34356.45,34600.00,34607.60,33910.00,6400.0,-0.71
Mar 14-2016,34601.75,34600.00,34760.00,34334.20,2590.0,0.30
Mar 11-2016,34499.80,34567.00,34798.95,33949.95,4660.0,0.24
Mar 10-2016,34415.65,34600.05,34600.10,34210.00,3390.0,0.03
Mar 09-2016,34405.40,34640.00,34640.00,34090.95,3380.0,-0.15
Mar 08-2016,34455.85,34500.00,34575.00,34000.00,4300.0,0.67
Mar 04-2016,34226.70,34290.00,34420.00,33624.00,3730.0,0.47
Mar 03-2016,34066.05,34600.00,34600.00,33912.00,4990.0,0.01
Mar 02-2016,34063.85,34200.00,35199.90,33899.95,8740.0,0.62
Mar 01-2016,33854.90,33200.00,34171.20,32214.00,4390.0,4.02
Feb 29-2016,32547.05,32597.00,32787.45,31800.00,5160.0,0.54
Feb 26-2016,32371.50,32444.00,32574.50,32100.00,2200.0,1.23
Feb 25-2016,31977.70,33074.85,33074.85,31834.30,4970.0,-2.40
Feb 24-2016,32764.40,33400.05,33790.00,32515.05,5350.0,-2.45
Feb 23-2016,33589.00,33729.00,34070.00,33464.60,3570.0,-0.42
Feb 22-2016,33729.90,33600.00,34087.45,33425.40,2620.0,0.38
Feb 19-2016,33602.00,33100.00,33810.00,33010.00,2940.0,0.50
Feb 18-2016,33435.05,33600.00,33788.70,33120.20,3960.0,0.28
Feb 17-2016,33342.30,33499.00,33597.45,32601.00,5690.0,0.35
Feb 16-2016,33227.55,33843.00,33843.05,33066.00,5310.0,-0.27
Feb 15-2016,33317.65,32299.00,33499.40,32299.00,5160.0,4.73
Feb 12-2016,31811.85,33199.95,33199.95,31183.20,7940.0,-1.53
Feb 11-2016,32304.90,33501.10,34100.00,31802.05,9770.0,-4.50
Feb 10-2016,33825.35,34000.00,34500.70,33200.00,12520.0,0.50
Feb 09-2016,33656.10,33900.00,34100.00,33600.00,2470.0,-1.42
Feb 08-2016,34140.15,34180.35,34750.00,33785.05,4060.0,-0.12
Feb 05-2016,34180.35,33750.25,34350.00,33456.10,4040.0,1.35
Feb 04-2016,33725.40,34540.00,34798.90,33475.05,6710.0,-1.39
Feb 03-2016,34201.25,34300.00,34479.40,34002.00,5990.0,-1.21
Feb 02-2016,34618.75,34100.00,35095.00,34000.10,7620.0,0.89
Feb 01-2016,34313.05,35700.00,36100.00,34015.30,7870.0,-3.69
Jan 29-2016,35626.25,35700.00,35990.50,35300.00,7690.0,-0.30
Jan 28-2016,35732.95,36080.00,36080.00,35402.00,10880.0,-0.08
Jan 27-2016,35761.05,36270.00,36300.00,35650.00,6210.0,-1.01
Jan 25-2016,36125.05,36600.00,38198.95,35516.35,28050.0,-0.31
Jan 22-2016,36236.30,35150.65,36450.00,35150.65,4700.0,3.80
Jan 21-2016,34909.10,35670.00,35679.95,34500.05,4250.0,-0.37
Jan 20-2016,35040.25,36180.00,36180.00,34620.00,7300.0,-3.63
Jan 19-2016,36362.00,36225.00,36800.00,35540.00,3450.0,0.47
Jan 18-2016,36193.20,37311.00,37950.00,36000.00,4060.0,-3.97
Jan 15-2016,37688.05,38300.00,38480.00,37500.00,2840.0,-1.29
Jan 14-2016,38179.10,38349.00,38531.05,37890.20,1900.0,-0.69
Jan 13-2016,38443.75,39007.00,39181.75,37850.50,4090.0,-1.11
Jan 12-2016,38875.95,39041.00,39233.55,38700.00,2330.0,-0.26
Jan 11-2016,38978.65,38580.00,39154.50,38066.00,2930.0,0.88
Jan 08-2016,38638.55,39155.00,39470.85,38510.05,4940.0,-1.09
Jan 07-2016,39066.25,40249.00,40249.00,39001.00,4980.0,-3.35
Jan 06-2016,40419.20,40643.00,41200.05,40297.60,4590.0,-0.43
Jan 05-2016,40593.25,40600.00,40688.00,40321.80,1950.0,0.22
Jan 04-2016,40505.85,40400.00,40748.00,40248.65,2920.0,-0.11
Jan 01-2016,40552.15,40092.35,41424.65,39877.10,6320.0,1.69
Dec 31-2015,39877.50,39941.00,40058.75,39403.05,4680.0,0.21
Dec 30-2015,39792.35,39799.95,39932.00,39681.25,2990.0,0.02
Dec 29-2015,39784.90,39700.00,39961.25,39656.05,2640.0,0.32
Dec 28-2015,39659.75,39585.00,39986.00,39585.00,3030.0,0.30
Dec 24-2015,39539.60,39107.00,39650.00,39107.00,2230.0,0.64
Dec 23-2015,39287.85,39200.00,39599.90,39200.00,1730.0,0.29
Dec 22-2015,39175.30,39213.00,39705.40,39101.00,3320.0,-0.10
Dec 21-2015,39213.00,38987.00,39328.45,38987.00,1700.0,0.13
Dec 18-2015,39162.95,39140.00,39399.90,38960.30,4520.0,0.05
Dec 17-2015,39143.95,38840.00,39299.00,38702.25,3320.0,1.06
Dec 16-2015,38732.60,38880.00,39226.10,38613.40,3410.0,-0.15
Dec 15-2015,38790.60,38941.95,38999.90,38600.00,2470.0,0.49
Dec 14-2015,38602.65,39100.00,39400.00,38178.05,6610.0,-2.06
Dec 11-2015,39414.40,39302.00,39985.00,39154.50,5430.0,-0.07
Dec 10-2015,39443.00,39045.00,39575.00,39014.00,2850.0,1.02
Dec 09-2015,39045.60,39205.00,39342.35,38832.00,4420.0,-0.43
Dec 08-2015,39215.05,39052.15,39687.00,39052.15,2500.0,0.11
Dec 07-2015,39171.15,39602.50,39725.00,39105.00,3060.0,-1.16
Dec 04-2015,39630.80,39149.00,39775.00,38919.15,6410.0,1.22
Dec 03-2015,39151.30,39100.00,39319.65,39000.00,2950.0,-0.33
Dec 02-2015,39281.80,39338.00,39800.05,39113.05,3410.0,0.11
Dec 01-2015,39237.40,39090.00,39479.45,38600.00,4470.0,0.96
Nov 30-2015,38866.10,39333.00,39642.75,38810.00,5870.0,-1.43
Nov 27-2015,39430.75,38860.50,39740.00,38860.50,7570.0,1.98
Nov 26-2015,38664.70,39200.00,39299.90,38491.25,26500.0,-0.74
Nov 24-2015,38953.60,39100.00,39459.75,38852.00,3020.0,-0.56
Nov 23-2015,39174.40,39101.00,39690.00,39073.40,2480.0,-0.53
Nov 20-2015,39381.90,39349.85,39549.00,39000.00,3640.0,0.12
Nov 19-2015,39333.05,39147.00,39599.00,39100.00,4340.0,1.03
Nov 18-2015,38932.10,39539.00,39881.45,38800.05,7360.0,-1.51
Nov 17-2015,39530.05,38240.00,39949.00,38134.45,11200.0,3.98
Nov 16-2015,38017.75,38416.50,38599.95,37800.00,6270.0,-0.94
Nov 13-2015,38377.95,38000.00,38500.00,37777.10,5890.0,0.41
Nov 11-2015,38222.65,38400.00,38698.00,38100.00,1020.0,0.31
Nov 10-2015,38102.85,39000.00,39197.95,38020.00,4760.0,-2.22
Nov 09-2015,38966.70,38000.00,39339.95,37734.70,5270.0,1.18
Nov 06-2015,38512.35,38355.00,38888.00,38200.00,13960.0,-0.11
Nov 05-2015,38556.40,39174.00,39174.00,38340.00,6630.0,-1.19
Nov 04-2015,39019.85,40050.00,40050.00,38900.50,8200.0,-1.79
Nov 03-2015,39731.60,39744.00,40200.00,39510.00,5740.0,0.95
Nov 02-2015,39358.80,39888.00,39888.00,39111.00,7440.0,-0.99
Oct 30-2015,39751.40,40675.00,41047.50,39510.00,13080.0,-2.23
Oct 29-2015,40659.85,41370.00,42244.95,40501.00,54270.0,-1.43
Oct 28-2015,41248.05,41300.00,41990.00,41105.10,5290.0,-0.79
Oct 27-2015,41578.40,42070.00,42240.05,41500.00,8800.0,-1.56
Oct 26-2015,42237.20,42700.00,42887.70,42063.00,6700.0,-0.92
Oct 23-2015,42631.10,42302.00,42898.00,42302.00,5710.0,0.96
Oct 21-2015,42225.85,42026.60,42379.00,42026.60,4670.0,0.13
Oct 20-2015,42172.90,42070.00,42587.95,41900.00,5940.0,0.62
Oct 19-2015,41914.80,42060.00,42060.00,41666.10,4300.0,0.21
Oct 16-2015,41825.10,41951.00,42330.00,41720.20,5780.0,-0.06
Oct 15-2015,41848.90,41300.00,42147.00,41300.00,5490.0,1.44
Oct 14-2015,41254.75,41279.95,41480.00,41050.00,4730.0,0.18
Oct 13-2015,41180.50,41397.60,41464.00,40949.95,5710.0,0.18
Oct 12-2015,41104.65,41410.00,41575.00,40797.90,9870.0,-0.65
Oct 09-2015,41373.80,41930.05,42590.00,41220.00,9340.0,-1.25
Oct 08-2015,41895.90,42650.00,42830.00,41580.05,9060.0,-1.62
Oct 07-2015,42587.80,42550.00,42969.95,42400.00,5100.0,0.09
Oct 06-2015,42549.65,43100.05,43500.00,42455.60,10760.0,-0.77
Oct 05-2015,42877.75,41724.90,43562.00,41618.00,14410.0,3.00
Oct 01-2015,41629.85,42000.00,42225.00,41400.15,5420.0,-0.73
Sep 30-2015,41935.95,41998.00,42185.00,41651.00,6590.0,0.87
Sep 29-2015,41574.05,40700.00,42068.00,40700.00,7600.0,0.80
Sep 28-2015,41242.95,41600.00,41990.00,41009.45,6620.0,-0.05
Sep 24-2015,41262.20,40999.90,41544.00,40872.80,7710.0,0.80
Sep 23-2015,40935.45,40759.00,41228.40,40520.10,6390.0,-1.22
Sep 22-2015,41442.55,41420.00,41799.00,40866.00,21200.0,0.06
Sep 21-2015,41418.75,40299.00,41580.00,39810.00,16370.0,3.12
Sep 18-2015,40166.50,40187.00,40500.00,40017.60,9290.0,0.73
Sep 16-2015,39873.45,40261.00,40520.00,39500.00,12670.0,-0.34
Sep 15-2015,40008.30,40650.00,41199.00,39849.90,10430.0,-1.98
Sep 14-2015,40815.60,40540.45,41000.00,40152.40,6430.0,0.69
Sep 11-2015,40536.20,40800.00,41546.65,40001.05,9770.0,-0.19
Sep 10-2015,40614.00,38731.00,40800.00,38501.05,16600.0,2.75
Sep 09-2015,39526.65,39560.00,40178.35,39220.00,7510.0,0.50
Sep 08-2015,39328.60,38000.00,39547.50,37689.30,11750.0,3.48
Sep 07-2015,38005.20,38680.00,38927.60,37768.00,7880.0,-1.74
Sep 04-2015,38678.10,40050.00,40051.00,38450.00,17020.0,-3.93
Sep 03-2015,40258.75,40325.00,40769.95,40150.00,9440.0,-0.01
